Barda Hills Wildlife Sanctuary  ,Porbandar,Gujarat,India,"
"," Located at about 15 km from Porbandar, the Sanctuary is distributed in two districts i.e. Porbandar and Jamnagar. The Sanctuary area is a green surrounded by agriculture fields, wastelands and forest and the terrain of Barda is almost hilly. ","The Sanctuary exhibits great variety of fauna including variety of butterflies, Lion, Chinkara, Sambar, crocodile and chameleon, ratel, leopard, wolf, Spotted Eagle and Crested Hawk-Eagle. Of the four common venomous snakes, three are found here. It is still called as Rana Barda and Jam Barda by local people as the sanctuary was a private property of princely states of Ranavav (Porbandar) and Jamnagar. You can also enjoy trekking in Barda hills. Best time to visit the sanctuary is from November to march. ",Null,Null,Null
"Bharat Mandir, Porbandar  ",Porbandar,Gujarat,India,"
"," About 2km from the town, Bharat Mandir also Known as India Temple showcases many sculptures, pictures and other artifacts about the Indian tradition. Located opposite to Nehru Planetarium in a garden, the temple houses stone carvings and brass reliefs of heroes from Hindu mythology on the pillars. ",,Null,Null,Null
"Kirti Mandir, Porbandar  ",Porbandar,Gujarat,India,"
"," Kirti Mandir, a pleasant and bright place of respect, was built in the honour of Mahatma Gandhi and his wife Kasturba Gandhi in Porbandar in the Indian State of Gujarat. The ancestral house of Mahatma Gandhi is located right beside the temple. Visitors can enter the ancestral home from the temple. Walking through its corridors and witnessing the daylight coming through the teal coloured window frames is a mesmerising experience. The age-old Oil paintings of both Mahatma and Kasturba Gandhi and black and white photographs engaged in activities, discussions and even sharing a light moment have enticed and drawn many history buffs from all over the world.  ","The temple was built to mark the release of Mahatma Gandhi in 1944. The 73-year-old structure stands strong adorning the National Flag and the signs of the times gone by before and after India's Independence. The importance of this historic temple is such that even today political figures from all around the world often come to pay respect to the father of the nation, Mahatma Gandhi. It's here that one can find peace in the middle of a bustling town and get a sense of Bapu's motto of truth, simplicity and non-violence. <br/><br/>As you explore the site, you'll notice how simple and minimalistic Bapu's thoughts and lifestyle were and yet how he lived a happy and fulfilling life. Bapu always promoted his nation and encouraged all the Indians to be proud of their homeland and strive toward being respected without being violent. He was a man of honour, and he always practised what he preached. One has to visit the temple to learn and maybe even experience the philosophies of Mahatma Gandhi and his devoted wife, Kasturba Gandhi. ",Null,Null,10:00 AM - 12:00 PM and 3:00 PM - 6:30 PM  No entry fee
Miyani Beach  ,Porbandar,Gujarat,India,"
"," One among the undeveloped and virgin beach located at a distance of 36 km from Porbandar, Miyani Beach gives a splendid experience. One can also enjoy other tourist attractions near Miyani beach which includes Sudama temple, Kirti temple, Harsidhhi temple and Brahma temple. ",The ideal time to visit this beach is during summer season. ,Null,Null,Null
Nehru Planetarium  ,Porbandar,Gujarat,India,"
"," Also known as the Tara Mandir, the Nehru planetarium is one of the main attractions in the city of Porbandar in Gujarat. It is one of the two planetariums initiated by the Prime Minister Jawahar Lal Nehru on the 3rd March 1977 and is dedicated to the Non - Cooperation movement that was initiated by Mahatma Gandhi. It was incepted with the help of Shri Nanjibhai's donation, who was the owner of Saurashtra Cement and Mehta group. A delight for science lovers of all ages, the Nehru Planetarium was built with a special focus towards younger children so that their interest in science is sparked from a young age. ","The entrance of the Nehru Planetarium has various photo panels that contain images of the historic Non - Cooperation movement, to which the planetarium is dedicated. The main attraction of the Nehru Planetarium is its shows that seek to illustrate facts and information about various planets, stars and celestial bodies that are present in the solar system. The planetarium has an overhead round screen that projects the detailed renditions of the celestial bodies. There are regular shows held in this planetarium which showcases various celestial bodies. The famous Bharat Mandir Hall is situated in front of this planetarium. </",Null,1-2 hours,Null
Porbandar Beach  ,Porbandar,Gujarat,India,"
"," Also known as Willingdon Marina Beach, Porbandar Beach is one of the famous and most amazing attractions of Porbandar. Don't foret to visit Huzur Palace which is a great tourist spot located near the beach. ","Nestled in between the Veraval and Dwarka, it is an ideal place to sit and enjoy watching the waves and the fishing boats in the horizon. This beach is the most favorite spot for morning and evening walks. ",Null,3-4 hours,Null
Porbandar Bird Sanctuary  ,Porbandar,Gujarat,India,"
"," This 1 kilometer square area is visited annually by migratory birds. Flamingos, Grebes, Pelicans, Ducks and geese, Avocets, Coots, Cormorants, Herons, Egrets, Bittern, Storks, Ibis, Spoonbill, Cranes, Whistling Teals, Gulls, Terns, Jacanas, Ruff, Red shanks, Indian roller and many other varieties of winged, fluffy creatures pay a visit during the winters. ","Must Remember-1.No flash or intrusive photography (for example, don_‹_t pluck leaves to 2.clear a better view; reposition the camera instead.)3.Do not carry any music system or sound making device along with you.4.Picking plants or insects is prohibited; do not remove anything from the park.5.No quick or sudden movements to scare off the birds.6.Do not try going to close to the birds.7.No pets should accompany you.8.No littering. Trash is only to be disposed of in proper receptacles.9.No hunting devices or other weapons should be carried, as well as used. ",Null,Null,Null
Aharbal Waterfall  ,Pulwama,Jammu And Kashmir,India,"
"," 35km away from the Jama Masjid Shopian, the waters of River Vishav, create one of the most majestic of waterfalls in the modest town of Pulwama. The waterfall has scenic surroundings comprising of thick fir forests, making it one of the attractions which leaves it visitors fascinated enough to spend a good hour or two here. ",,Null,Null,Null
Asar Sharief Pinjoora  ,Pulwama,Jammu And Kashmir,India,"
"," Amongst various other temples and religious sites in this district, Asar Sharif Pinjoora is highly revered. Situated 12 km from the town, this shrine is the home to relics of Prophet Mohammed which is displayed to public on special occasions. ",,Null,Null,Null
Avantishwar Temple  ,Pulwama,Jammu And Kashmir,India,"
"," A signification monument in Pulwama, this temple is situated in Jawbrari Village of the district and is said to have been built by Raja Awanti Varma, in the 9th Century AD. The temple is dedicated to Lord Vishnu and Lord Shiva. ",,Null,Null,Null
Shopping in Pulwama  ,Pulwama,Jammu And Kashmir,India,"
"," Pulwama is known for its saffron cultivation. Hence, one can take back home some fresh and exquisite saffron from here. ",,Null,Null,Null
Hurpora  ,Pulwama,Jammu And Kashmir,India,"
"," A scenic view point, Hurpora is situated at a distance of 12 km from the Jama Masjid Shopian. It lies on the Mughal road to Pir Panjal can be accessed easily by cars. ",,Null,Null,Null
Jama Masjid Shopian  ,Pulwama,Jammu And Kashmir,India,"
"," On way to Mughal road across Pir Panjal, the Jama Masjid Shopian mosque was once an important stopover. Built during the Mughal era, its was considered as the waypoint for all Mughals on way to Kashmir and back. Today too, it continues be a prominent landmark and attraction. ",,Null,Null,Null
